text,label
Hindugalali first obruna obru bittu kododu bidri...nimmanthorindane desha halu.... Islam avru obruna obru bittu kodalla... nandrallli yak nim thara irthare.....,0
"❤❤ ಚಕ್ರವರ್ತಿ ಅಣ್ಣ ❤❤❤
ಕಚಡಾ ಗಳು ಈ ಕಾಂಗ್ರೆಸ್ ಗುಲಾಮರು 😂😂😂",1
 @pramodshetty8611  paigamber mohammed soolege hutiro soolemaga,1
"@Chakravarti Sulibele ಸರ್, ಸರಿಯಾಗಿ ಹೇಳಿದ್ದೀರಿ. ಕಾಂಗ್ರೆಸ್ ಪರ ಎಂದರೆ ದೇಶ ವಿರೋಧಿ ಎಂದರ್ಥ. ಕರ್ನಾಟಕದಲ್ಲಿ ಯೋಗಿ ಅಂಥವರು ಬರಬೇಕು. ಆಗಲೇ ಇಲ್ಲಿ ಪರಿಸ್ಥಿತಿ ಸರಿ ಹೋಗೋದು.",0
Sullamatu  e mattu  kelluella,1
Nimma ಮಾತು ಸತ್ಯ ಸರ್ .ಕೆಲವೊಬ್ಬರಿಗೆ ಅರ್ಥ ಆಗ್ತಿಲ್ಲ.,0
Congress hellatimbanayidawa,0
ತುಂಬಾ ಅದ್ಭುತವಾಗಿ ಯೂ ಅರ್ಥಗರ್ಭಿತವಾಗಿ  ಮಾತನಾಡಿದ್ದೀರಿ ಧನ್ಯವಾದಗಳು.,0
"ಧನ್ಯವಾದ ಗಳು ತಮ್ಮ ಈ ಸತ್ಯ ಸಂದೇಶ ಜನಕ್ಕೆ ತಿಳಿಸುವ ಸಲುವಾಗಿ,",0
"ಚೆನ್ನಾಗಿ ಹೇಳಿದ್ದೀರಿ ಅಮರ್
ಆದರೆ ನಾಳೆ ನಮ್ಮ ಮನೆಗೆ ಜಾತಿ ಗಣತೆಗೆ ಬಂದಾಗ ನಾವು ಏನೆಂದು ಬರೆಯಿಸಬೇಕು ಎನ್ನುವುದು ತಿಳಿಯದಾಗಿದೆ
ಅಥವಾ ನೀವು ಏನೆಂದು ಬರೆಸುತ್ತೀರಿ ಎಂದು ಹೇಳಿದರೆ ನಾವು ಕೂಡ ಆಲೋಚನೆ ಮಾಡ್ತೀವಿ",0
Razak urkonda,0
"ಎಡಾ RSS ಸ್ಸೇ
 ಮುಸ್ಲಿಮರ ವಸ್ತ್ರ  ನಿಮಗೆ  ಸಮಸ್ಯೆ
 ಮುಸ್ಲಿಮರ ಆಹಾರ ನಿಮಗೆ ಸಮಸ್ಯೆ
ಮುಸ್ಲಿಮರ ಮದ್ರಸ ನಿಮಗೆ ಸಮಸ್ಯೆ
ಮುಸ್ಲಿಂ ಹೆಣ್ಮಕ್ಕಳ ಹಿಜಾಬ್ ನಿಮಗೆ ಸಮಸ್ಯೆ
ಮುಸ್ಲಿಮರ ಅಝಾನ್ ನಿಮಗೆ ಸಮಸ್ಯೆ
 ಮುಸ್ಲಿಮರ ಮಸೀದಿ ನಮಾಝ್ ಪವಿತ್ರ ಗ್ರಂಥ ನಿಮಗೆ ಸಮಸ್ಯೆ 
ಮುಸ್ಲಿಮರ ಗಡ್ಡ ಟೋಪಿ ನಿಮಗೆ ಸಮಸ್ಯೆ
ಮುಸ್ಲಿಮರ ಹಬ್ಬ ಆಚರಣೆಗಳು
ನಿಮಗೆ ಸಮಸ್ಯೆಯಾಗಿದೆ 
ಇದರಲ್ಲಿ ಒಂದು ಕೂಡಾ ನಿಮಗಲ್ಲದೆ ಬೇರೆ ಯಾರಿಗೂ ಸಮಸ್ಯೆಯಾಗಿಲ್ಲ  ಯಾವುದೇ ಅಡಚಣೆ ಕೂಡಾ ಉಂಟಾಗಿಲ್ಲ
  ಮುಸ್ಲಿಮರು ನಿಂತರೂ ನಿಮಗೆ ಸಮಸ್ಯೆ ಕುಳಿತರೂ  ನಿಮಗೆ ಸಮಸ್ಯೆ 
  ಎಡಾ RSS ಸ್ಸೇ
ನೀವು ಎಷ್ಟೇ ಸಮಸ್ಯೆ ಉಂಟು ಮಾಡಿದರೂ ಅದನ್ನು ಮೆಟ್ಟಿ ನಿಂತು ಎದುರಿಸುವ ತಾಕತ್ತು ಮುಸ್ಲಿಮರಿಗಿದೆ 
   ನೀವು ಕಾರುವ ವಿಷ ನಿಮ್ಮನ್ನೇ ಬಲಿ ತೆಗೆಯುತ್ತದೆ ವಿನಹ ಮುಸ್ಲಿಮರಿಗೆ ಎಳ್ಳಿನಷ್ಟೂ ಹಾನಿ ಆಗಲ್ಲ 
   ನಿಮ್ಮಲ್ಲಿ ಅಧಿಕಾರವಿದೆ ನೀವು ಮಾಡಿದ್ದೇ ಆಟ  ಓಡಿದ್ದೇ ಓಟ ಅಂದು ಕೊಂಡಿದ್ದರೆ ಅದು ನಿಮ್ಮ ಭ್ರಮೆ  
ನೀವು ಎಷ್ಟೇ ಲಾಗ ಹಾಕಿದರೂ
 ಮುಸ್ಲಿಮರಿಗೆ ಸಮಸ್ಯೆಯ ಮೇಲೆ ಸಮಸ್ಯೆ ಕೊಟ್ಟರೂ ಕಿಂಚಿತ್ತೂ ವಿಚಲಿತರಾಗಲ್ಲ
   ಏಕೆಂದರೆ ಮುಸ್ಲಿಮರು ಏಕ ದೇವ ವಿಶ್ವಾಸ ಹೊಂದಿದವರು 
    ಮುಸ್ಲಿಮರು ಈ ಲೋಕಕ್ಕೆ ಬಂದಿದ್ದೇ ಪ್ರವಾಸಿ ಜೀವನ ಮಾಡಲು ಹೊರತು ನಿಮ್ಮ ಹಾಗೆ ಶಾಶ್ವತವಾಗಿರುವಂತಹ ಭ್ರಮೆ ಹೊತ್ತು ಕೊಂಡು ಬಂದಿಲ್ಲ
   ಮುಸ್ಲಿಮರಿಗೆ ಪರಲೋಕ ಶಾಶ್ವತವಾದ ಲೋಕವಾಗಿದೆ 
 ಈ ಲೋಕದಲ್ಲಿ ಸದ್ಗುಣಗಳ ಬೀಜ ಬಿತ್ತಿ ಪರಲೋಕದಲ್ಲಿ ಅದರ ಲಾಭ ಪಡೆಯುತ್ತಾರೆ 
   ಮುಸ್ಲಿಮರಿಗೆ ಈ ಲೋಕ ನರಕವಾದರೆ ನಿಮಗೆ ಈ ಲೋಕ ಸ್ವರ್ಗವಾಗಿದೆ 
        ಎಡಾ RSS ಸ್ಸೇ
ನಿಮ್ಮ ಲಂಗು ಲಗಾಮಿಲ್ಲದ ಹಾರಾಟ ಚೀರಾಟ  ಗೊಣಗಾಟ ಎಲ್ಲವನ್ನೂ ನಿಲ್ಲಿಸಲು ಆ ಭಗವಂತನಿಗೆ ಬೇಕಾದ ಸಮಯ ಕೇವಲ ಒಂದು ನಿಮಿಷ 
   ನಿಮಗಿಂತಲೂ ಮುಂಚೆ ಅದೆಂತಹ ಘಟಾನುಘಟಿಗಳು ಇಸ್ಲಾಮನ್ನೂ ಮುಸ್ಲಿಮರನ್ನೂ ನಾಶ ಮಾಡಲು ಬಂದಂತಹ ಅಬೂಜಾಹಿಲ್ ಬೀದಿ ಹೆಣವಾದ
 ನಾನೇ ದೇವ ಎಂದು ಪ್ರಜೆಗಳನ್ನು ಚಿತ್ರ ಹಿಂಸೆ ಮಾಡಿದ ಫಿರ್-ಔನ್ ಏನಾದ ? 
 ಈಗಲೂ ನಿಮ್ಮಂತಹವರಿಗೆ  ಬುದ್ದಿ ಬರಲು ಈಜಿಪ್ಟ್ ಮ್ಯೂಸಿಯಂನಲ್ಲಿ ಜೀವಚ್ಛವಾಗಿ ಮಲಗಿದ್ದಾನೆ
   ಇನ್ನು ನೀವು ಯಾವ ಲೆಕ್ಕ ?
 ಇನ್ನೂ  ಹಾರಾಡ ಬೇಕು.  ದೇಹದಲ್ಲಿ ಶಕ್ತಿ ಇರುವಷ್ಟು ದಿನ ಹಾರಾಡ  ಬೇಕು
ಅಫ್ಘಾನಿಸ್ತಾನವನ್ನು ಉಗ್ರರ ದೇಶ ಭಯೋತ್ಪಾದಕರ ದೇಶ ಭಾರತದ ಮುಸ್ಲಿಮರನ್ನು ಅಫ್ಘಾನಿಸ್ತಾನದ ಉಗ್ರರಿಗೆ ಹೋಲಿಕೆ ಮಾಡಿ ಅವಮಾನ ಮಾಡಿದಾಗಲೂ ಇಲ್ಲಿನ ಮುಸ್ಲಿಮರು ಒಂದು ಮಾತೂ ಆಡದೆ  ಅವಮಾನವನ್ನು ನುಂಗಿ ಕೊಂಡರು 
ಆದರೆ ಈಗ ಅದೇ ಭಯೋತ್ಪಾದಕರ ದೇಶ ಅಫ್ಘಾನಿಸ್ತಾನಕ್ಕೆ ನಿಮ್ಮಪ್ಪ ಮೋದಿ  200 ಕೋಟಿ ರೂಪಾಯಿ ಫ್ರೀಯಾಗಿ ಕೊಟ್ರಲ್ಲಾ  ಯಾರಪ್ಪನ ಹಣ ಅದು ?
ಅದೂ ಭಯೋತ್ಪಾದಕರ ದೇಶಕ್ಕೆ  ಈಗ ನಿಮಗೇನೂ ಅನ್ನಿಸಲ್ವಾ ?
   ಥೂ ನಿಮ್ ಜನ್ಮಕ್ಕೆ 
ರಾಜ್ಯದಲ್ಲೂ ಕೇಂದ್ರದಲ್ಲೂ ಅಧಿಕಾರಕ್ಕೆ ಬಂದು ಇಷ್ಟು ವರ್ಷಗಳಾಯ್ತು  ತಾಕತ್ತಿದ್ದರೆ  ಅಭಿವೃದ್ಧಿ ಹೆಸರಲ್ಲಿ ಮತ ಕೇಳಿ ಮತ್ತೆ ಅಧಿಕಾರಕ್ಕೆ ಬನ್ನಿ
ಅದು ಬಿಟ್ಟು  ದೇಶದ ಖಜಾನೆಯನ್ನೆಲ್ಲಾ ದೋಚಿ ದೇಶದ ಜನರನ್ನು ಬೇಕಾ ಬಿಟ್ಟಿ  ಹಿಂಸಿಸಿ ಬೆಲೆ ಏರಿಕೆ ಮಾಡಿಸಿ ಹಸಿವಿನಿಂದ ಕೊಂದು ಹಾಕಿ ಅದರ ನೆನಪನ್ನು ಮಾಸಿ ಹಾಕಲು ಬೇಕಾಗಿ ಹಿಂದೂ ಮುಸ್ಲಿಮರ ಮಧ್ಯೆ ವಿಷ ಬೀಜ ಬಿತ್ತಿ  ಮತ್ತೆ ಅಧಿಕಾರಕ್ಕೇರುವ ಕನಸು ಕಾಣುವ
      ಹಿಜ್ಡಾ RSS ಸ್ಸೇ
ನಿಮ್ಮ ನಾಶ ಆದಷ್ಟು ಬೇಗನೇ ಆಗಲಿದೆ
     ದಲಿತರೇ ಶೂದ್ರರೇ ಒಕ್ಕಲಿಗರೇ ಪೂಜಾರಿಗಳೇ  ಈ ಮನುವಾದಿಗಳು ಇಂದು ಮುಸ್ಲಿಮರನ್ನು ನಾಳೆ ನಿಮ್ಮನ್ನೂ  ನಾಶ ಮಾಡ್ತಾರೆ  
ಮನುವಾದಿಗಳ ಮಕ್ಕಳನ್ನು ವಿದೇಶದಲ್ಲಿ ಓದಿಸಿ ಡಾಕ್ಟರ್ಸ್ ಗಳು ಇಂಜಿನಿಯರ್ಸ್ ಗಳನ್ನಾಗಿ ಮಾಡ್ತಾ ಇದ್ದಾರೆ
 ಆದರೆ ನಿಮ್ಮ ಮಕ್ಕಳಿಗೆ ಕೇಸರಿ ಶಾಲು ಹಾಕಿಸಿ ಗಲಾಟೆ ಮಾಡಲು ಕಳಿಸಿ ಜೈಲು ಕೋರ್ಟ್ ಪೋಲೀಸ್ ಠಾಣೆ ಎಂದು ಅಲೆದಾಡಿಸಿ ಕೊನೆಗೆ ರೌಡಿ ಶೀಟ್ ದಾಖಲಿಸಿ ನಿಮ್ಮ ಮಕ್ಕಳ ಜೀವನವನ್ನೇ ಹಾಳು ಮಾಡುತ್ತಾರೆ 
  ಒಂದೈದು ನಿಮಿಷ ಯೋಚಿಸಿ 
ಇವರ ಕುತಂತ್ರಕ್ಕೆ ಬಲಿಯಾಗ ಬೇಡಿ 🙏🙏🙏🙏🙏🙏",1
Bavya ninna appa ninna amma totaly ninna kutumba ge terror attack agidre ninge gottaytha ettu ninondu bharatha maatheya magalagi terror s na samarthane madkothya andre  nin yogyathe artha agutte bidu,1
"ಮನುಷ್ಯ ಜಾತಿ ಒಂದೇ 
ಜಾತಿ ಜಾತಿ, ವಿಷ ಬೀಜ ಬಿತ್ತಿದ್ದೆ ಈ ರಾಜಕೀಯ ನಾಯಕರು...",0
"🌹🇮🇳🔱🌹good news sir ಜೈ ಶ್ರೀ ರಾಮ ,ಜೈ ಬಿಜೆಪಿ ಜೈ ಅಶ್ವಿನಿ ಉಪಾಧ್ಯ ಜಿ,  ಹಿಡಿ  ನಮ್ಮ ಕರ್ನಾಟಕದಲ್ಲಿ ಮುಸ್ಲಿಂ ಕಾಂಗ್ರೆಸ್ ಬಾಂಗ್ಲಾದೇಶ ಭ್ರಷ್ಟಾಚಾರ ಬಗ್ಗೆ ವಿರುದ್ಧ 1951NRC citizen act ಮಾಡಿರಿ ಸರ್, ಇದು ಮಾಡಿಲ್ಲ ಅಂದ್ರೆ ಹಿಡಿ ಕರ್ನಾಟಕ ಪಾಕಿಸ್ತಾನ ಮಾಡುತ್ತಾರೆ,",0
ಎಲ್ಲಿಯವರೆಗೆ ಕೆಲ ಅಯೋಗ್ಯರು ಮತ್ತು ದೇಶ ವಿರೋಧಿ ಹಿಂದೂಗಳು ಇರುತ್ತಾರೋ ಅಲ್ಲಿವರೆಗೂ ನಮ್ಮ ದೇಶವನ್ನು ಉದ್ದಾರ ಮಾಡಲು ಸ್ವತಃ ಕೃಷ್ಣ ಪರಮಾತ್ಮ ಬಂದರೂ ಸಾಧ್ಯವಿಲ್ಲ...... ನಮ್ಮಲ್ಲಿನ ಕೆಲ ಹಿಂದೂಗಳೂ ನಮ್ಮ ಜಾತಿಯ ಮುಖಮಂತ್ರಿ ನಮ್ಮ ಪಕ್ಷದ ಮುಖ್ಯಮಂತ್ರಿ ಅವನು ಎಷ್ಟು ಬೇಕಾದರೂ ಲೂಟಿ ಮಾಡಲಿ ಅನ್ನುವುದನ್ನು ಮರೆತು ಮೊದಲು ದೇಶದ ಬಗ್ಗೆ ಯೋಚಿಸಬೇಕು.,1
ಜೈ ಭೀಮ್ ನೋ ಶ್ರೀ ರಾಮ್,0
Hucchar jothe namagenu  kelsa,0
Muslim gandugalu,1
Jai sulibele chakrabartjy❤🎉,0
ಸರ್ ಇದು ಬಾಸ್ ನಾನು ಮಿಂದು ಗಳಿಗೆ ಮುಟ್ಟಬೇಕು ಅಲ್ಲಿವರೆಗೆ ನೀವು ಎಲ್ಲಾ ರಾಜ್ಯದಲ್ಲಿ ಎಲ್ಲಾ ಜಿಲ್ಲಾ ಆಡಳಿತ ಕಚೇರಿ ಮತ್ತು ತಾಲೂಕು ಕಚೇರಿಯಲ್ಲಿ ನೀವು ಭಾಷಣ ಮಾಡಿ ನಮ್ಮ ಜನಗಳಿಗೂ ತಿಳಿಸಿ ವರ್ಕ್ ಬಗ್ಗೆ ಮಾಹಿತಿಯನ್ನು ತಿಳಿಸಿರಿ ಇದು ಯಾರಿಗೂ ಗೊತ್ತಿಲ್ಲ ತಿಳಿಸಿರಿ,0
Nivu Islam dharmadalli serbidri  swarga sigutte vandu allha ge prathane madbeku saviraru devaru anta kallige marakke havinige monkey ge aane ge ilige  yallarige pooje madadu biiti Islam rilijion ge serbedri sumne amvas puneem ge vandu vandu habba adu yalla devva allha dinda door madi narkkige hogli  anta madadu manushyna tha dushman iblis benki dinda huttiradu  nanu yen ford marakke agalla Islam vodi modle amele yuchane madri,1
"ಈಗಿನ  ಭಾರತದಲ್ಲಿರುವ ಎಲ್ಲಾ ಮುಸ್ಲಿಮರೂ ನುಸುಳುಕೋರರಿಂದ ಭಯೋತ್ಪಾದನೆಗೆ ಹೆದರಿ ಮತಾಂತರಗೊಂಡ ನಮ್ಮ ಹಿಂದುಗಳೇ ಆಗಿದ್ದಾರೆ.ಇದು ಜಗತ್ತಿಗೆ ತಿಳಿದ ಸತ್ಯವಾಗಿದೆ.

   ಪುರುಷ ಪ್ರಾಧಾನ್ಯತೆಯ ಪ್ರತಿಪಾದಕ ವಿಕೃತ ನುಸುಳುಕೋರರು ಯಾವಾಗಲೂ‌ ಮಹಿಳೆಯರನ್ನು ತಮ್ಮ ಲೈಂಗಿಕ ಚಟದ ವಸ್ತುವಾಗಿ ಪರಿಗಣಿಸುತ್ತಿದ್ದರು.ಸತ್ತ ಮೇಲೆ ಸ್ವರ್ಗದಲ್ಲಿ ಮುಟ್ಟೆ ಇಲ್ಲದ ಮಹಿಳೆಯರು ಸಿಗುತ್ತಾರೆಂದು ಮುಗ್ದ ಜನರನ್ನುಉತ್ತೇಜಿಸಿ, ಭಯೋತ್ಪಾದಕರನ್ನಾಗಿ ಮಾಡುತ್ತಿದ್ದರು.

     ಶರೀರವೇ ಇಲ್ಲದ ಮೇಲೆ ಯಾವ‌ ಸ್ವರ್ಗ‌, ಯಾವ ನರಕವನ್ನು ಅನುಭವಿಸಲಾಗುತ್ತದೆ.ಯಾರದೋ‌ ದುಡ್ಡು,ಭೂಮಿ;ನುಸುಳುಕೋರರು ಭಾರತಕ್ಕೆ ನುಸುಳಿ; ಉಂಡು,ಕೊಂಡು,ಹಾಳು ಮಾಡಿ,ಮುಗ್ದ ಜನರನ್ನು ಮತಾಂತರ ಮಾಡಿ ಅವರ ಪಾಪದ ಹೊರೆಯನ್ನು ದೊಡ್ಡದು ಮಾಡಿಕ್ಕೊಂಡು ಮಣ್ಣಲ್ಲಿ ಮಣ್ಣಾಗಿ ಹೋಗಿದ್ದಾರೆ.

    ಇನ್ನಾದರೂ ಏಳುನೂರು  ವರುಷಗಳ ತಲೆಮಾರಿನ ಹಿಂದಿನ್ನಿಂದಲೂ ಮತಾಂತರ‌ಗೊಂಡಿರುವ  ನಮ್ಮ ಹಿಂದುಗಳಾದವರು ಎಚ್ಚೆತ್ತುಕ್ಕೊಳ್ಳಬೇಕಾಗಿದೆ.

    ಭಾರತಕ್ಕಿಂತ ಸುರಕ್ಷಿತ ದೇಶ ಈ ಭೂಮಿಯಲ್ಲಿ ಬೇರೆ ಎಲ್ಲೂ ಇಲ್ಲವೆಂದು ಅರಿತು ಅವರವರ ಮನೆಯಲ್ಲಿ ಅವರವರಿಗೆ ಇಷ್ಟಬಂದ  ಆಚರಣೆಗಳನ್ನು ಹೆಣ್ಣುಮಕ್ಕಳು ಆಚರಿಸಿಕ್ಕೊಂಡು ನುಸುಳುಕೋರರ ಪುರುಷ ಪ್ರಧಾನ ನೀತಿಯನ್ನು ತಿರಸ್ಕರಿಸಿ, ಸಂತೋಷದಿಂದ ತಮ್ಮ ಜನ್ಮ ಸಿದ್ದ ಹಕ್ಕುಗಳನ್ನು ಅನುಭವಿಸಿಕ್ಕೊಂಡು ಜ್ಞಾನಿಗಳಾಗಿ ಎಲ್ಲರೊಡನೆ ಹೊಂದಿಕ್ಕೊಂಡು ಬದುಕಲು ಕಲಿಯಬೇಕಾಗಿದೆ.

     ನುಸುಳುಕೋರರ ಹಿಂಸೆಯಿಂದ ಮುಸ್ಲಿಮರಾಗಿ ಮತಾಂತರಗೊಂಡಿರುವ ಹಿಂದುಗಳಿಗೆ ಈಗ  ಪ್ರಪಂಚದ ಯಾವ ಮುಸ್ಲಿಂ ದೇಶಗಳು  ಆಶ್ರಯ ನೀಡುತ್ತಾರೆ ಎಂಬ ವಾಸ್ತವಿಕ ಸತ್ಯವನ್ನು ಅರಿತು,ಸರಳ ಸಜ್ಜನಿಕೆಯ ಭಾರತಮಾತೆಯ ಸುಪುತ್ರ ದಿವಂಗತ  ರಾಷ್ಟ್ರಪತಿಗಳಾದ ಅಬ್ದುಲ್ಲ್ ಕಲಂರಂತೆ ಪ್ರಪಂಚವೇ ಮೆಚ್ಚುವಂತೆ ಯೋಗ್ಯರಾಗಿ ಬದುಕಬೇಕು, ಬಾಳಬೇಕು.

    ಮನುಷ್ಯನ ಬದುಕು ಮುನ್ನೂರ ಇಪ್ಪತ್ತೆಂಟು ಸೆಕೆಂಡುಗಳು ಮಾತ್ರ ಎಂಬ ಸತ್ಯವನ್ನು ಅರಿಯಬೇಕಾಗಿದೆ.

   ನುಸುಳುಕೋರರೂ ಎಲ್ಲರಂತೆ ಮುಖದಲ್ಲಿರುವ ಬಾಯಿಯ ಮೂಲಕವೇ ಆಹಾರವನ್ನು  ತಿನ್ನಬೇಕಾಗಿದೆ ಹಾಗೂ ಪಾನೀಯಗಳನ್ನು ಕುಡಿಯಬೇಕಾಗಿದೆ ಮೂಗಿನ್ನಿಂದ ಉಸಿರಾಡಬೇಕಾಗಿದೆ ಎಂಬ‌‌ ಸತ್ಯದ ಅರಿವನ್ನು ಹೊಂದಬೇಕಾಗಿದೆ.
  
    "" ಮಾನವ ನಿರ್ಮಿತ ಎಲ್ಲಾ ಧರ್ಮ""ಗಳನ್ನು ಅನುಸರಿಸುತ್ತಿರುವ ಪ್ರತಿಯೊಬ್ಬರೂ,  ಬರುವಾಗ ಮತ್ತು ಹೋಗುವಾಗ ಒಂಟಿ ಹಾಗೂ ಬರಿಗೈ.

      ನಮ್ಮೊಡನೆ ಕೋಟಿ ಕ್ಷಣಗಳಿದ್ದ ಶರೀರವನ್ನೂ ಮಣ್ಣಿಗೂ,ಬೆಂಕಿಗೂ,ನೀರಿಗೂ ಅರ್ಪಿಸಿ ಹೋಗುತ್ತೇವೆಂಬುದನ್ನು ಮರೆಯಬಾರದು.

       ""ಸಬ್ ಕಾ ಮಾಲೀಕ್ ಏಕ್ ಹೈ.""
   ""ಪರಿವರ್ತನೆಯೇ ಪರಮಾತ್ಮನ      ಜಗದ ನಿಯಮವಾಗಿದೆ.""
        ""ಸತ್ಯ ಮೇವ ಜಯತೇ.""

   ಈಗಲಾದರೂ  ಪ್ರತಿಯೊಬ್ಬರೂ‌‌ ತತ್ವಜ್ಣಾನಿ,ಪದ್ಮಶ್ರೀ ‌ಎಸ್.ಎಲ್ ಭೈರಪ್ಪನವರ ""ಆವರಣ"" ಕಾದಂಬರಿಯನ್ನು ತಪ್ಪದೇ‌ ಓದಿದರೆ ‌ನುಸುಳುಕೋರರ ಘನ‌ ಸಾಧನೆ‌,ಹಾಗೂ ಅವರು ಮಾನವ ಕುಲಕ್ಕೆ ಮಾಡಿದ ಉಪಕಾರವೇನ್ನೆಂಬುದ್ದನ್ನು ಪುರಾವೆಗಳ ಸಹಿತ ಅರಿತುಕ್ಕೊಳ್ಳ ಬಹುದು.",1
Nan yakda harami,0
ರಿಪೋರ್ಟ್ ಸಾರ್ ಸೂಪರ್‌ ನೀವು  ಪಾಯಿಂಟ್ ಇಂದ ಮಾತಾಡುತ್ತಿರಿ ಸಾರ್ ಹಸಿರು ಬಣ್ಣ ನಮ್ಮ ಬಾವುಟದಲ್ಲಿ ಇದೆ ಎನ್ನುವ ಅದ್ಭುತ ಸಾರ್,0
Aadhare nivu ambedkar samvidhanane oppodhulvalla,1
Le nine hogu nalayak,1
"Very nice presentation 👏👏.. Ambedkar ಅಂತ ಒಬ್ಬ ವ್ಯಕ್ತಿ ಭಾರತದಲ್ಲಿ ಹುಟ್ಟದೆ ಹೋಗಿದ್ದರೆ, ದಲಿತರ ಸ್ಥಿತಿ ಊಹೆಗೂ ನಿಲುಕದ್ದಗಿರುತ್ತಿತ್ತು 🙏",0
Dhigambar Bethel aagi hogodu gandasaru sir hengasaralla.,0
ನನ್ನ ಭಾರತ ಧರ್ಮಾ ಜಾತಿಗಳಿಗಿಂತ ದೊಡ್ಡದು. ನಮಗೆ ಕೋಮುವಾದ ಬೇಡ ಉಗ್ರವಾದ ಬೇಡ. ಶಾಂತಿಯ ತೋಟ ಬೇಕು. ನೆಮ್ಮದಿಯ ಜೀವನ ಬೇಕು.,1
"ಮೌಲ್ವಿಗಳನ್ನು ಕೂಂಬಿಂಗ್ ಮಾಡಬೇಕು.ಪ್ರತಿಯೊಬ್ಬ ಮೌಲ್ವಿಯವರನ್ನೂ  ಅವರ ಹಿನ್ನಲೆ ಡೀಟೈಲಾಗಿ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.ಉಗ್ರರನ್ನು ವಿಚಾರಿಸದೆ ಶಾಂತವಾಗಿರುವವರನ್ನು ವಿಚಾರಿಸಬೇಕಂತೆ, ಈ ಭವ್ಯ ಬಾಯಿಗೆ ಬಂದಂತೆ ಬಡ್ಕೋಳ್ಳುತ್ತೆ.ಕಾಂಗ್ರೆಸ್ ಅವರು ಹೇಳಿದಾಗೆ ಕೇಳಿ,ಅವರ ಉಗ್ರತ್ವವನ್ನು ಹೆಚ್ಚಿಸಿ ,ನರಸತ್ತವರನ್ನು ಆಳಲು ಬಿಟ್ಟಂತೆ ಆಯಿತು.ಉಗ್ರರನ್ನು ಜೈಲಿನಲ್ಲಿ ಹತ್ತಾರುವರ್ಷ ರಾಜಾತಿಥ್ಯ ಮಾಡಿ ನೋಡಿಕೊಂಡ ಈ ಹುಚ್ಚರನ್ನು ಈ ಹುಡ್ಗಿ ನಾಲ್ಗೆ ಹರ್ಕೊಂಡು ಅರಚಿಕೊಳ್ಳುತ್ತೆ.",1
ಈವಾನ್ ಯಾವನೋ ಅಬ್ಬುದುಲ್ ರಾಸಾಕ್,1
"Le pungli tale dengbeda appa. Swamy nin mele nambkene ogide, busy he pocso, avn maga state presidentu, bommai vedio mangettone nadi ,astondu Sacha adre adunnu  , matte tale dengtane nodu",1
Alopper Hindu yali Hindu yali Hindu yali Hindu yali Garate Hindustan madona Jai shree Ram jai modi jaiRama mandira,0
Bro istu Dina nanu nimmannu tappu thilkondidde nivobba rss karyakarta anta onde matram Jai barath 🕉️☪️✝️ sarva jangada shanthiya tota,0
ಚಕ್ರವರ್ತಿ ಸೂಲಿಬೆಲೆ ಅಣ್ಣ ನಿಮಗೆ ನನ್ನ ತುಂಬು ಹೃದಯದ ಅಭಿನಂದನೆಗಳು ಜೈ ಶ್ರೀ ರಾಮ್ ನಮ್ಮ ಸನಾತನ ಹಿಂದೂ ಧರ್ಮಕ್ಕೆ ಜಯವಾಗಲಿ ಜೈ ಭಜರಂಗಿ ❤❤,0
Mindri magne,1
ಇಂತಹ ವಿಷಯಗಳಲ್ಲಿ ಬಹು ಸಂಖ್ಯಾತ ಹಿಂದುಗಳಿಗೆ ನಾಚಿಕೆಯಾಗಬೇಕು,1
Un educate Tara matadtiyalla ninu...avaru anubavisida novu nimage gottiddiya,0
ಸೂಲಿಬೆಲೆ ಸಾರ್ ನೀವು ಎಷ್ಟು ಹೇಳಿದರೂ ನಮ್ಮ ಹಿಂದೂಗಳು ಕಾಂಗ್ರೆಸ್ ಕೊಡುವ ಬಿಟ್ಟಿ ಭಾಗ್ಯ  ಇವನು ನಮ್ಮ ಜಾತಿಯವನು ಇವನಿಗೆ ವೋಟ್ ಹಾಕಿ ಅಷ್ಟೆ ಗೊತ್ತು ಇವರಿಗೆ ನಾವು ಇಂಥಾ ಜಾತಿ ಅಂತ ಗತ್ತು ಆದರೆ ಹಿಂದುಗಳು ಅಂತ ಗೊತ್ತೇ ಇಲ್ಲ,1
"Amele Israel Tara ellara jothe war madutta, bomb yavaga namma Mane mele bilutte anta kayutta erabeka?
As a hindu I don't like religion mind set, I wants to live peacefully.",1
ಆರ್ ಎಸ್ ಎಸ್ ನಲ್ಲಿ ಹಿಂದೂ ಸಮಾಜದ ಎಲ್ಲಾ ಜಾತಿಯವರು ಇದ್ದಾರೆ ಮತ್ತು ಮುಸಲ್ಮಾನರು ಕೂಡ ಇದ್ದಾರೆ ಕ್ರಿಶ್ಚಿಯನ್ನರು ಕೂಡ ಇದ್ದಾರೆ,0
ಒಹೋ ಮಹಾಪ್ರಭು.. ಎಂಥಾ ವಿಷ್ಯ ಹೆಲ್ಬಿಟ್ರಿ.. ಅಯ್ಯೊ goobe that's understood..,1
Sooli bele malagiruwa hindugalannu badidebbisiddaare nimage anantha dhanyawaada,0
